site_id,name,account_id,status,size,installation_date,pto_date,address,city,state,zip,timezone,latitude,longitude,owner_id,fetch_id
4831,SED - Somerset Berkley Regional High School,,,,6/14/17,,625 County St.,Somerset,MA,2726,America/New_York,41.7418529,-71.1486602,,SED
4832,SED - Fitchburg Memorial Middle School,,,,6/15/17,,615 Rollstone St.,Fitchburg,MA,1420,America/New_York,42.57179,-71.811206,,SED
4834,Viola Associates,,,,6/15/17,,110 Rosary Lane,Hyannis,MA,2601,America/New_York,41.66974,-70.2675729,,Viola
4835,Eaglebrook School - Pool House,,,,6/2/17,,3 Rices Ferry Rd.,Deerfield,MA,1342,America/New_York,42.5428799,-72.5944747,,
4837,Interstate Mat Corp. - Cucinotta (Phase 2),,,,6/20/17,,32 Norfolk Ave.,South easton,MA,2375,America/New_York,42.0476409,-71.0760546,,
4850,Buck Institute Carport,,,,6/27/17,,8001 Redwood Blvd.,Novato,CA,94945,America/Los_Angeles,38.1317535,-122.564376,,
4866,Wheaton College,,,,7/1/17,,25 E. Main St.,Norton,MA,2766,America/New_York,41.9680538,-71.184341,,Wheaton
4874,RCG West Mill NA LLC,,,,7/10/17,,50 High St.  Building 36,North andover,MA,2143,America/New_York,42.7020225,-71.1253533,,RCG
4875,SED - Easton Warehouse (Turning Mill),,,,7/11/17,,58 Norfolk Ave.,Easton,MA,2375,America/New_York,42.0451248,-71.0753118,,
4877,Mirak Automotive Group,,,,7/6/17,,26 Hobbs Ct.,Arlington,MA,2476,America/New_York,42.4231602,-71.171773,,Mirak
4880,Nordost,,,,7/11/17,,93 Bartzak Dr.,Holliston,MA,1746,America/New_York,42.2318029,-71.4263185,,Nordost
4895,Abbott Realty LLC,,,,8/3/17,,8133 Southhampton Street,Boston,MA,2118,America/New_York,42.3310503,-71.0648271,,
4896,"Hawtan Leathers, LLC",,,,8/2/17,,75 Parker St.,Newburyport,MA,1950,America/New_York,42.8000146,-70.8812533,,Hawtan
4898,Tosca Associates,,,,8/1/17,,290 Tosca Dr.,Stoughton,MA,2072,America/New_York,42.137351,-71.1242429,,Tosca
4900,Falmouth PMW LLC,,,,8/7/17,,116 Bernard E St. Jean Drive,East falmouth,MA,2536,America/New_York,41.609661,-70.6022375,,
4908,,,,,,,,,,,,,,,North
4909,North Park - 3,,,,6/12/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
4913,Williamstown Landfill,,,,10/20/17,,671 Simonds Rd.,Williamstown,MA,1267,America/New_York,42.7302997,-73.2052788,,Williamstown
4933,Arden Jewelry Manufacturing,,,,8/17/17,,10 Industrial Ln.,Johnston,RI,2919,America/New_York,41.8243719,-71.511773,,Arden
4936,SED - Fairhaven Housing Authority,,,,8/16/17,,275 Main St.,Fairhaven,MA,2719,America/New_York,41.6519404,-70.9087488,,
4941,North Park - 4,,,,9/6/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
4945,Olympia Nominee Trust - Juniper Development,,,,9/12/17,,60 Olympia Ave.,Woburn,MA,1801,America/New_York,42.4982284,-71.1320401,,Olympia
4959,North Park - 6,,,,9/20/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
4963,North Park - 5,,,,9/22/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
4964,North Park - 7,,,,9/17/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
4973,Felician Sisters - Buffalo,,,,9/26/17,,600 Doat St.,Buffalo,NY,14211,America/New_York,42.911509,-78.797775,,Felician
4981,"FC Solar, LLC",,,,9/28/17,,100 Armstrong Road,Plymouth,MA,2360,America/New_York,41.9545315,-70.7016134,,
4988,Jodan Liquors Inc. - Randolph,,,,10/5/17,,44 N. Main St.,Randolph,MA,2368,America/New_York,42.1635372,-71.0422486,,
4989,Root Road Solar,,,,10/5/17,,217 Root Rd.,Westfield,MA,1085,America/New_York,42.1756767,-72.7478671,,
4990,SED - Temple Aliyah,,,,10/6/17,,1664 Central Ave,Needham,MA,2492,America/New_York,42.268885,-71.265859,,
4993,,,,,9/11/17,,1480 Blue Hill Ave.,Boston,MA,2126,America/New_York,42.2735735,-71.0932253,,
5001,"Solar-Array, LLC (Taliano 10 First Ave)",,,,10/19/17,,10 First Avenue,Somerville,MA,2143,America/New_York,42.3789179,-71.0826809,,
5002,"Solar-Array, LLC (Taliano 12 First Avenue)",,,,10/19/17,,12 First Ave.,Somerville,MA,2143,America/New_York,42.378996,-71.0827398,,
5017,Fairfield Ludlowe High School - Carport,,,,11/2/17,,785 Unquowa Rd.,Fairhaven,CT,6824,America/New_York,41.1489593,-73.2627143,,Fairfield
5019,SED - Community Health Connections - Fitchburg,,,,11/2/17,,326 Nichols St.,Fitchburg,MA,1420,America/New_York,42.5973631,-71.8075945,,
5024,North Park - 17,,,,11/3/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5025,North Park - 16,,,,11/2/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5026,,,,,11/4/17,,35 Chauncy St.,Westboro,MA,1581,America/New_York,42.2871744,-71.6163454,,
5028,BMCC,,,,11/8/17,,199 Chambers St.,Manhattan,NY,10007,America/New_York,40.7174546,-74.0122469,,
5029,,,,,,,,,,,,,,,North
5035,North Park - 9,,,,11/15/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5036,North Park - 10,,,,11/16/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5037,North Park - 11,,,,11/16/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5038,North Park - 12,,,,11/16/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5039,North Park - 13,,,,11/16/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5040,North Park - 14,,,,11/16/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5041,North Park - 15,,,,11/16/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
5043,Fairfield Warde High School - Carport,,,,11/17/17,,1.01E+12,Fairfield,CT,6825,America/New_York,41.1935626,-73.2470486,,Fairfield
5049,,,,,11/22/17,,18 Sharon Ave.,Norfolk,MA,2056,America/New_York,42.0911305,-71.3066535,,
5062,Tom Nenno,,,,12/1/17,,4018 Pin Oak Ct,Murrysville,PA,15668,America/New_York,40.4555529,-79.6955296,,Tom
5063,,,,,12/4/17,,55 Oxford Ave.,Dudley,MA,1571,America/New_York,42.0560463,-71.8838713,,
5087,Spiceland Solar Park,,,,12/18/17,,6385 S. State Road 3,Spiceland,IN,47385,America/New_York,39.8400092,-85.4303421,,Spiceland
5088,Flora Solar Park,,,,12/18/17,,657 S. Willow St.,Flora,IN,46929,America/New_York,40.5352447,-86.5269318,,Flora
5089,,,,,,,,,,,,,,,Greenfield
5090,Greenfield Solar Park - 2,,,,12/18/17,,535 N. Windswept Rd.,Greenfield,IN,46140,America/New_York,39.7947483,-85.815724,,Greenfield
5092,Anderson 2 South,,,,12/20/17,,2202 N. Madison Ave.,Anderson,IN,46011,America/New_York,40.1405813,-85.6906648,,Anderson
5093,Anderson 2 North,,,,12/20/17,,2202 N. Madison Ave.,Anderson,IN,46011,America/New_York,40.1405813,-85.6906648,,Anderson
5094,"AccuRounds, Inc.",,,,12/20/17,,74 Bodwell St.,Avon,MA,2322,America/New_York,42.1269734,-71.0556267,,
5098,Air Draulic Engineering,,,,12/22/17,,59 York Ave,Randolph,MA,2368,America/New_York,42.1821058,-71.0721548,,
5099,Suburban Park-8 Realty Trust Corp.,,,,12/28/17,,8 Suburban Park Dr,Billerica,MA,1821,America/New_York,42.5300406,-71.2554031,,
5101,150 Amaral St E Providence,,,,12/28/17,,150 Amaral St,E providence,MA,2915,America/New_York,41.7990516,-71.3481545,,
5102,"Beverly Racquet and Fitness Club, Inc.",,,,12/28/17,,7 Reservoir Rd,Beverly,MA,1915,America/New_York,42.5697061,-70.8806495,,
5103,"Bay State Building Specialties, Inc.",,,,12/28/17,,144 Lundquist Dr.,Braintree,MA,2184,America/New_York,42.2054002,-71.029812,,
5105,Astron Stamping,,,,12/28/17,,21 Lomar Park,Pepperell,MA,1463,America/New_York,42.6739566,-71.5667389,,
5110,Airxchange,,,,1/2/18,,85 Longwater Dr.,Rockland,MA,2370,America/New_York,42.1628779,-70.8886631,,
5112,"Shanix, Inc.",,,,1/10/18,,40 Worthington Rd,Cranston,RI,2920,America/New_York,41.7509865,-71.4462163,,
5113,,,,,5/17/18,,1901 Main St.,Irvine,CA,92614,America/Los_Angeles,33.6863632,-117.8538373,,J_R
5123,Thurston Sails Inc.,,,,1/15/18,,112 Tupelo St.,Bristol,RI,2809,America/New_York,41.7046578,-71.2691386,,
5124,Davlin Realty- Phase 2,,,,2/8/18,,111 Thornton Dr.,Hyannis,MA,2601,America/New_York,41.6824791,-70.2983333,,
5126,WED Stilson Solar,,,,1/17/17,,56 Stilson Road,Richmond,RI,2989,America/New_York,41.5148544,-71.687335,,
5127,CRD Metalworks,,,,1/17/18,,118 River Rd.,Leeds,MA,1053,America/New_York,42.3587303,-72.7015239,,
5129,"WED Kingstown 1 Solar, LLC",,,,1/18/18,,144 Kingstown Road,Richmond,RI,2989,America/New_York,41.5023211,-71.6700763,,
5130,"WED Kingstown 2 Solar, LLC",,,,1/18/18,,144 Kingstown Road,Richmond,RI,2989,America/New_York,41.5023211,-71.6700763,,
5135,E.V. Yeuell Inc.,,,,1/23/18,,17 Gill St.,Woburn,MA,1801,America/New_York,42.5092195,-71.1461513,,
5142,Cell Signaling Technology - Beverly,,,,1/25/18,,32 Tozer Rd.,Beverly,MA,1915,America/New_York,42.5716253,-70.882212,,
5144,Cell Signaling Technology - Danvers,,,,1/26/18,,3 Trask Ln.,Danvers,MA,1923,America/New_York,42.5701177,-70.9084654,,
5149,Hyde Tools - Phase II,,,,2/2/18,,54 Eastford Rd.,Southbridge,MA,1550,America/New_York,42.069461,-72.0375186,,
5151,SED - Paradigm - Norton Roof Site,,,,1/1/18,,176 S. Washington St.,Norton,,2766,America/New_York,41.9651933,-71.1436481,,SED
5153,"Cloverleaf Apartments, LLC",,,,2/6/18,,325 Speen St.,Natick,MA,1760,America/New_York,42.304476,-71.378067,,
5159,Pieper,,,,2/14/18,,19823 Hamilton Ave.,Torrance,CA,90502,America/Los_Angeles,33.8505008,-118.2871036,,Pieper
5170,SED - PPA - Brockton Area ARC,,,,2/16/18,,1250 W. Chestnut St.,Brockton,MA,2301,America/New_York,42.0529172,-71.0658408,,
5174,MIS - Woodland Elementary School,,,,2/22/18,,10 N. Vine St.,Milford,MA,1757,America/New_York,42.1588231,-71.5415156,,
5176,Pioneer Solar LLC Phase II,,,,2/23/18,,163 Pioneer Dr.,Leominster,MA,1453,America/New_York,42.531515,-71.7079361,,Pioneer
5178,Timberline Construction,,,,2/28/18,,300 Pine St.,Canton,MA,2021,America/New_York,42.142003,-71.1296,,Timberline
5180,SED - North Middlesex Ashby Elementary,,,,7/1/18,,911 Main St.,Ashby,MA,1431,America/New_York,42.6789446,-71.8230189,,
5191,"Packsize International, LLC",,,,,,3760 W. Smart Pack Way,Salt lake city,UT,84104,America/Denver,40.7428858,-111.9816256,,Packsize
5223,Toole Management Inc. (Yankee Inn),,,,4/5/18,,461 Pittsfield Rd.,Lenox,MA,1240,America/New_York,42.402689,-73.2663248,,
5233,SED - Manchester Essex Regional School District,,,,4/2/18,,36 Lincoln Street,Manchester-by-the-sea,MA,1944,America/New_York,42.582067,-70.766247,,
5249,Marathon Elementary School - Hopkinton,,,,4/17/18,,129 Hayden Rowe St.,Hopkinton,MA,1748,America/New_York,42.2131146,-71.5143224,,Marathon
5258,JWB Solar LLC,,,,4/24/18,,96 Swampscott Road,Salem,MA,1970,America/New_York,42.4940574,-70.922724,,
5262,"40 Jones Road Realty, LLC",,,,4/25/18,,40 Jones Rd.,Waltham,MA,2451,America/New_York,42.3753682,-71.2699026,,
5270,SED - Hopkinton DPW,,,,5/3/18,,83 Wood St.,Hopkinton,MA,1748,America/New_York,42.2281535,-71.5425761,,
5272,,,,,5/4/18,,13 Tech Circle,Natick,MA,1760,America/New_York,42.3147443,-71.3353213,,
5273,Stonegate - 83 Speen Street,,,,5/8/18,,83 Speen St.,Natick,MA,1760,America/New_York,42.2785022,-71.3758881,,
5300,SED - PO PPA - Southeastern Tech Roof,,,,5/14/18,,250 Foundry St.,South easton,MA,2375,America/New_York,42.0103895,-71.0813143,,
5309,Colonial Nissan,,,,6/6/18,,200 Myers Dr.,Charlottesville,VA,22901,America/New_York,38.084906,-78.4731964,,Colonial
5346,Beverly Crossing - 480 Rantoul,,,,7/13/18,,480 Rantoul St.,Beverly,MA,1915,America/New_York,42.5561141,-70.8808776,,
5352,Summer Classics - Pelham,,,,7/27/18,,3140 Pelham Pkwy.,Pelham,AL,35124,America/Chicago,33.289083,-86.8137964,,Summer
5369,Lytron Inc.,,,,8/1/18,,55 Dragon Ct.,Woburn,MA,1801,America/New_York,42.5133572,-71.1286979,,Lytron
5371,"Blackstone River Road Solar, LLC (GFI)",,,,9/11/18,,150 Blackstone River Rd.,Worcester,MA,1607,America/New_York,42.2262663,-71.7890592,,
5380,Rockett Solar,,,,9/10/18,,0 Wing Ln.,Acushnet,MA,2743,America/New_York,41.680939,-70.896421,,Rockett
5405,,,,,11/1/18,,184 Riverview Ave.,Waltham,MA,2453,America/New_York,42.3592418,-71.2444515,,R_W_
5410,Daniels Run Peace Church,,,,10/29/18,,3729 Old Lee Hwy.,Fairfax,VA,22030,America/New_York,38.8512015,-77.2979558,,Daniels
5412,VIT CSD - Elementary School,,,369.92,10/26/18,,1502 E. US Highway 136,Table grove,IL,61482,America/New_York,40.3567713,-90.4179475,,VIT
5413,VIT CSD - High School,,,,10/26/18,,1502 E. US Highway 136,Table grove,IL,61482,America/New_York,40.3567713,-90.4179475,,VIT
5434,New York State Veterans Home,,,,1/6/19,,4207 State Highway 220,Oxford,NY,13830,America/New_York,42.4497797,-75.5769904,,New
5440,SED - Tyngsboro High School,,,,,,36 Norris Rd,Tyngsborough,MA,1879,America/New_York,42.6975292,-71.4082286,,
5443,City of Asbury WWTP,,,357.84,12/4/18,,6200 Willow Wood Dr,Asbury,IA,52002,America/New_York,42.5212614,-90.7713642,,City
5449,,,,,12/4/18,,12653 Osborne St,Pacoma,CA,91331,America/Los_Angeles,34.2598054,-118.4119289,,M_D
5483,CRD Metalworks - 2,,,,1/3/19,,118 River Road,Leeds,MA,1053,America/New_York,42.3587303,-72.7015239,,CRD
5487,Naksh Hospitality LLC - Fairfield Inn Manchester,,,,1/8/19,,860 S. Porter St,Manchester,NH,3103,America/New_York,42.9591278,-71.4348065,,
5494,TriPyramid Structures Inc,,,,1/2/19,,59 Powers Rd,Westford,MA,1886,America/New_York,42.5451711,-71.438749,,TriPyramid
5495,SED - PBD Events,,,,1/14/19,,61 Strafello Rd,Avon,MA,2322,America/New_York,42.1320501,-71.0622195,,SED
5497,Kane Self Storage,,,,,,55 Maple St,Marlborough,MA,1752,America/New_York,42.3453027,-71.5442513,,
5511,The Tannery Marketplace,,,,1/30/19,,75 Water St.,Newburyport,MA,1950,America/New_York,42.8108178,-70.865461,,The
5520,"Sign Design, Inc.",,,,2/4/19,,170 Liberty Street,Brockton,MA,2301,America/New_York,42.0533646,-71.0597124,,Sign
5541,SED RI - Bristol Animal Shelter,,,,11/4/19,,6 Minturn Farm Rd,Bristol,RI,2809,America/New_York,41.677513,-71.256655,,
5543,Bristol Fire and Rescue,,,,6/11/19,,4 Anawamscutt Ave,Bristol,RI,2809,America/New_York,41.686608,-71.260594,,
5544,Bristol Quinta Gamelin Center,,,,6/11/19,,101 Asylum Rd,Bristol,RI,2809,America/New_York,41.6866019,-71.2914436,,
5558,GTI-443 Albany(580 Harrison Ave),,,,4/3/19,,443 Albany St/580 Harrison Ave,Boston,MA,2118,America/New_York,42.3403887,-71.0652451,,
5559,STONEGATE- 79 ARLINGTON ST FRAMINGHAM,,,,4/1/19,,79 ARLINGTON STREET,Framingham,MA,1702,America/New_York,42.2732248,-71.4168098,,
5561,100 Bomont Pl,,,,4/9/19,,100 Bomont Place,Totwa,NJ,7512,America/New_York,40.8961984,-74.2192165,,
5569,SED PPA - Wachusett Reg Naquag School,,,,5/23/19,,285 Main Street,Rutland,MA,1543,America/New_York,42.3741928,-71.9570835,,
5570,SED - Salem State-Gassett Fitness Center,,,,4/3/19,,225A Canal Street,Salem,MA,1970,America/New_York,42.505301,-70.894702,,
5571,728 E 136th St,,,,4/2/19,,728 E 136th St,Bronx,NY,10454,America/New_York,40.8028556,-73.9125593,,
5579,City of La Porte Indiana WWTP,,,,8/6/19,,2101 Boyd Blvd,La porte,IN,46350,America/Chicago,41.585923,-86.688946,,City
5581,,,,,5/10/19,,325 Hancock Ave,Bridgeport,CT,6605,America/New_York,41.1653558,-73.2111975,,O_G
5582,Efird #25,,,,5/13/19,,20146 S Elm Ave,Riverdale,CA,93656,America/Los_Angeles,36.4477053,-119.7982167,,Efird
5593,SED - 9 Ashland Apartments,,,,,,9 Cirrus Drive,Ashland,MA,1721,America/New_York,42.258486,-71.483749,,SED
5604,SED Wachusett Reg Glenwood Elementary,,,,1/1/19,,65 Glenwood Road,Rutland,MA,1543,America/New_York,42.3892409,-71.944302,,
5613,Spoon River Valley CUSD #4,,,,6/18/19,,35265 N IL Highway 97,London mills,IL,,America/New_York,40.71253,-90.266818,,Spoon
5616,Tipton Solar Park #1,,,,6/6/19,,3836 SR 28 West,Tipton,IN,46072,America/New_York,40.2838928,-85.9421521,,Tipton
5617,Tipton Solar Park #2,,,,6/6/19,,3836 SR 28 West,Tipton,IN,46072,America/New_York,40.2838928,-85.9421521,,Tipton
5618,Tipton Solar Park #3,,,,6/6/19,,3836 SR 28 West,Tipton,IN,46072,America/New_York,40.2838928,-85.9421521,,Tipton
5622,,,,,6/20/19,,900 South Main Street,Torrington,CT,6790,America/New_York,41.7782918,-73.1194242,,O_G_Torrington
5624,175 Ward Hill,,,,6/3/19,,175 Ward Hill,Haverhill,MA,1835,America/New_York,42.7602416,-71.1171742,,175
5626,1 Emerson Street,,,,6/11/19,,1 Emerson Street,Mendon,MA,1756,America/New_York,42.1041429,-71.5574195,,1
5627,"Ralco Industries, Inc",,,,6/26/19,,84 Fairmount St,Woonsocket,RI,2895,America/New_York,42.002756,-71.521698,,Ralco
5629,Jack Efird #35,,,,7/3/19,,2671 S Cherry Ave,Fresno,CA,93706,America/Los_Angeles,36.704662,-119.781106,,Jack
5630,Tipton Solar Park #4,,,,6/6/19,,3836 SR 28 West,Tipton,IN,46072,America/New_York,40.2838928,-85.9421521,,Tipton
5631,Tipton Solar Park #5,,,,6/6/19,,3836 SR 28 West,Tipton,IN,46072,America/New_York,40.2838928,-85.9421521,,Tipton
5635,SED - CCRTA Hyannis Canopy,,,,7/17/19,,215 Iyannough Road,Hyannis,MA,2601,America/New_York,41.6606548,-70.2776666,,SED
5637,Rosenfeld - Cultivation Facility,,,,7/20/19,,2 Marc Road,Medway,MA,2053,America/New_York,42.1590326,-71.395227,,Rosenfeld
5657,,,,,,,,,,,,,,,Volcano_Solar__LLC
5665,Manchaug Mills Inc,,,,9/11/19,,9 Main Street,Sutton,MA,1590,America/New_York,42.0930703,-71.7460642,,Manchaug
5680,SUNITA L. WILLIAMS ELEMENTARY SCHOOL,,,,10/10/19,,585 CENTRAL AVENUE,Needham,MA,2494,America/New_York,42.2993926,-71.2470405,,SUNITA
5700,,,,,,,,,,,,,,,Tickle
5702,"Thomas Creek Solar, LLC - A",,,,12/9/19,,32-893 S HWY 213,Molalla,OR,97038,America/Los_Angeles,45.1316,-122.621857,,Thomas
5703,,,,,,,,,,,,,,,Thomas_Creek_Solar__LLC
5709,Town of Dedham - Middleschool,,,,12/12/19,,70 Whiting Ave,Dedham,MA,2026,America/New_York,42.2443828,-71.1662705,,
5741,,,,,1/22/20,,16 Sharon Ave,Norfolk,MA,2056,America/New_York,42.0908779,-71.306201,,A_A
5744,SED Tufts University - Gantcher Center,,,,1/27/20,,161 College Ave,Medford,MA,2155,America/New_York,42.4090902,-71.1154068,,SED
5767,Peterson Co,,,,4/3/19,,497 Thomas B Landers Rd,East falmouth,MA,2536,America/New_York,41.6154159,-70.6000689,,Peterson
