,site_id,activationDate,city,csv_name,latitude,line1,longitude,name,postal,state,timezone,address
871,4455,2016-10-21,Chico,Faith,39.7415492,667 E. 1st Ave.,-121.8366253,Faith Lutheran Church,95926,CA,-8:00,"667 E. 1st Ave. Chico, CA 95926"
872,4471,2016-11-01,Brighton,,42.3587087,20 Nonantum Rd.,-71.1656926,SED - Community Rowing Inc.,2135,MA,-5:00,"20 Nonantum Rd. Brighton, MA 2135"
873,4472,2016-11-16,Holbrook,,42.1523228,12 Mear Rd.,-71.0221044,Shred King,2343,MA,-5:00,"12 Mear Rd. Holbrook, MA 2343"
874,4475,2016-10-07,Rancho cucamonga,Skin,34.1069178,10380 Foothills Blvd.,-117.5782455,Skin Perfect Medical Aesthetics,91730,CA,-8:00,"10380 Foothills Blvd. Rancho cucamonga, CA 91730"
875,4478,2016-11-15,Mcarthur,McArthur_,41.0553759,41581 McArthur Rd.,-121.4546471,"McArthur, George",96056,CA,-8:00,"41581 McArthur Rd. Mcarthur, CA 96056"
876,4482,2016-11-29,Merced,5H,37.205892,5601 S. Hwy 59,-120.497698,5H Farms,95340,CA,-8:00,"5601 S. Hwy 59 Merced, CA 95340"
877,4485,2016-11-29,Framingham,,42.3129304,10 Speen St.,-71.3908336,10 SPNSOL LLC (10 Speen),1701,MA,-5:00,"10 Speen St. Framingham, MA 1701"
878,4486,2016-11-29,Durham,Kidd_,39.632015,8999 Holland Ave.,-121.805948,"Kidd, Robert",95938,CA,-8:00,"8999 Holland Ave. Durham, CA 95938"
879,4488,2016-11-21,Woodland,Meek,38.613981,22075 County Road 99,-121.780466,,95695,CA,-8:00,"22075 County Road 99 Woodland, CA 95695"
880,4489,2016-11-01,Williams,NorCal,39.0767663,1741 Evans Road,-122.1840112,NorCal Nut,95987,CA,-8:00,"1741 Evans Road Williams, CA 95987"
881,4495,2016-11-30,Bedford,,42.5012112,100 Old Billerica Rd.,-71.2589917,SED - Carleton-Willard Village,1730,MA,-5:00,"100 Old Billerica Rd. Bedford, MA 1730"
882,4504,2016-12-01,Framingham,,42.3128216,20 Speen St.,-71.3901842,20 SPNSOL LLC (20 Speen),1701,MA,-5:00,"20 Speen St. Framingham, MA 1701"
883,4509,2016-06-14,West sacramento,West,38.5524473,2040 Lake Washington Blvd,-121.5355185,West Sacramento - Fire Station 45,95691,CA,-8:00,"2040 Lake Washington Blvd West sacramento, CA 95691"
884,4511,2016-11-01,Mcarthur,Corder,41.0243449,542-690 Little Valley Rd.,-121.319385,Corder Farms - Pittville A W,96056,CA,-8:00,"542-690 Little Valley Rd. Mcarthur, CA 96056"
885,4514,2016-12-12,Coraopolis,Coraopolis,40.5033276,1500 Woodcrest Ave.,-80.1578013,Coraopolis - Felician Sisters,15108,PA,-5:00,"1500 Woodcrest Ave. Coraopolis, PA 15108"
886,4519,2016-12-15,New bedford,B,41.6526317,92 Kilburn St.,-70.9244719,B S Realty,2740,MA,-5:00,"92 Kilburn St. New bedford, MA 2740"
887,4526,2016-11-00,Colusa,Colusa,39.1795237,2889 Niagara Ave.,-122.0000097,Colusa Rice - Office,95932,CA,-8:00,"2889 Niagara Ave. Colusa, CA 95932"
888,4527,2016-12-16,Sutter,Tarke,39.1599315,3540 Butte Rd,-121.8723624,Tarke - North,95982,CA,-8:00,"3540 Butte Rd Sutter, CA 95982"
889,4528,2016-12-16,Sutter,Tarke,39.1599315,3540 Butte Rd.,-121.8723624,Tarke - South,95982,CA,-8:00,"3540 Butte Rd. Sutter, CA 95982"
890,4530,2016-12-13,West sacramento,West,38.5804609,,-121.530234,West Sacramento - Central Tank,95691,CA,-8:00," West sacramento, CA 95691"
891,4531,2016-12-01,Ruckersville,Insurance,38.2551628,988 Dairy Rd.,-78.37600719999999,Insurance Institute for Highway Safety,22968,VA,-5:00,"988 Dairy Rd. Ruckersville, VA 22968"
892,4537,2016-12-21,Corona,Wermer_s,33.8844743,151 W. Harrison St.,-117.5658312,Wermer's Corona Metro Bldg A,92880,CA,-8:00,"151 W. Harrison St. Corona, CA 92880"
893,4538,2016-09-09,New haven,Oxford,41.3274152,262 Crescent St.,-72.9414381,Oxford House - 262 Crescent Street,6511,CT,-5:00,"262 Crescent St. New haven, CT 6511"
894,4539,2016-09-09,New haven,Spring,41.2939355,126 Spring St. 1st Floor,-72.9341858,Spring St 1st Floor,6519,CT,-5:00,"126 Spring St. 1st Floor New haven, CT 6519"
895,4541,2016-12-22,Medford,Lewis_,42.3326905,4120 Barbara Jean Way,-122.8018806,"Lewis, Scott",97504,OR,-8:00,"4120 Barbara Jean Way Medford, OR 97504"
896,4542,2016-12-01,Arbuckle,T_P,39.01026969999999,1202 Kleeman Way,-122.0587534,,95912,CA,-8:00,"1202 Kleeman Way Arbuckle, CA 95912"
897,4546,2016-12-22,Coalinga,Wood,36.10002,25425 W. Goodrich Rd.,-120.260788,Wood Ag Mngmt - Sect 17 E,93210,CA,-8:00,"25425 W. Goodrich Rd. Coalinga, CA 93210"
898,4547,2016-12-21,Coalinga,Wood,36.10002,25425 W. Goodrich Rd.,-120.260788,Wood Ag Mngmt - Sect 17 N,93210,CA,-8:00,"25425 W. Goodrich Rd. Coalinga, CA 93210"
899,4549,2016-12-29,Portland,Kevedy,45.5416779,2211 N.W. Nicolai St.,-122.6974878,,97210,OR,-8:00,"2211 N.W. Nicolai St. Portland, OR 97210"
900,4550,2016-12-28,Coalinga,Devine,36.1082281,43001 S. Lost Hills Rd.,-120.2715891,Devine Organics - Sect 8.3,93210,CA,-8:00,"43001 S. Lost Hills Rd. Coalinga, CA 93210"
901,4551,2016-12-28,Coalinga,Wood,36.1226626,W. Firestone Ave.,-120.2505086,Wood Ag Mngmt - Sect 16,93210,CA,-8:00,"W. Firestone Ave. Coalinga, CA 93210"
902,4553,2016-12-28,Nevada,Erwin,37.829093,17518 S. 1631 Rd.,-94.341145,"Erwin Construction, Inc.",64772,MO,-6:00,"17518 S. 1631 Rd. Nevada, MO 64772"
903,4554,2016-12-29,Coalinga,Devine,36.10002,25425 W. Goodrich Rd.,-120.260788,Devine Organics - Sect 8.1,93210,CA,-8:00,"25425 W. Goodrich Rd. Coalinga, CA 93210"
904,4564,2017-01-04,North andover,,42.731522,1600 Osgood St.,-71.1146084,Osgood Solar Meters,1845,MA,-5:00,"1600 Osgood St. North andover, MA 1845"
905,4566,2017-01-04,North andover,Osgood,42.731522,1600 Osgood Street,-71.1146084,Osgood Solar North Inverters,1845,MA,-5:00,"1600 Osgood Street North andover, MA 1845"
906,4567,2017-01-04,North andover,Osgood,42.731522,1600 Osgood Street,-71.1146084,Osgood Solar West Lower Inverters,1845,MA,-5:00,"1600 Osgood Street North andover, MA 1845"
907,4568,2017-01-04,North andover,Osgood,42.731522,1600 Osgood Street,-71.1146084,Osgood Solar West Upper Inverters,1845,MA,-5:00,"1600 Osgood Street North andover, MA 1845"
908,4569,,,Osgood,0.0,,0.0,,x,,,none
909,4570,,,Osgood,0.0,,0.0,,x,,,none
910,4571,2017-01-07,Maxwell,T_P,39.2606,4788 Finks Road,-122.2726889,,95955,CA,-5:00,"4788 Finks Road Maxwell, CA 95955"
911,4572,2017-01-09,Boxford,Boxford,42.6940652,7A Spofford Rd.,-71.0145565,Boxford Landfill Solar Project,1921,MA,-5:00,"7A Spofford Rd. Boxford, MA 1921"
912,4573,2017-01-09,Wellesley,,42.319386,10 Bethel Rd.,-71.252212,SED - Temple Beth Elohim,2481,MA,-5:00,"10 Bethel Rd. Wellesley, MA 2481"
913,4575,2017-01-10,Brooklyn,8500,40.6231797,8500 4th Ave,-74.0286832,8500 4th Ave,11209,NY,-5:00,"8500 4th Ave Brooklyn, NY 11209"
914,4579,2017-01-11,Lawrence,,42.7088084,32 West St.,-71.17387939999999,SED - LFDCS - 32 West Street,1841,MA,-5:00,"32 West St. Lawrence, MA 1841"
915,4582,,,Rochester,0.0,,0.0,,x,,,none
916,4587,,,Beaver,0.0,,0.0,,x,,,none
917,4588,2017-01-16,Livonia,Madonna,42.3842285,36600 Schoolcraft Rd.,-83.404726,Madonna University,48150,MI,-5:00,"36600 Schoolcraft Rd. Livonia, MI 48150"
918,4590,2017-01-01,Livonia,Montessori,42.387526,14200 Newburgh Rd.,-83.41003769999999,Montessori Center of Our Lady,48154,MI,-5:00,"14200 Newburgh Rd. Livonia, MI 48154"
919,4591,2017-01-17,Lake elisnore,Quality,33.629458,31855 Corydon,-117.2943848,Quality Foams,92530,CA,-8:00,"31855 Corydon Lake elisnore, CA 92530"
920,4593,2017-01-19,Medfield,,42.1910087,97 West St.,-71.331035,Second 801 Nominee Trust - Electric Time Co Inc.,2052,MA,-5:00,"97 West St. Medfield, MA 2052"
921,4595,2016-11-26,Meridian,Pelger,38.9467837,12765 Cranmore Rd.,-121.8228978,Pelger - Ground Mount,95957,CA,-8:00,"12765 Cranmore Rd. Meridian, CA 95957"
922,4598,2017-01-24,Milford,,42.1546886,1 Countryside Rd.,-71.55383929999999,Countryside Health Care,1757,MA,-5:00,"1 Countryside Rd. Milford, MA 1757"
923,4601,,,BUCRA,0.0,,0.0,,x,,,none
924,4605,2017-01-28,Lawrence,Prosoco,38.9455073,3701 Greenway Cir.,-95.18702479999999,Prosoco,66046,KS,-6:00,"3701 Greenway Cir. Lawrence, KS 66046"
925,4610,2017-02-01,Milford,,42.1528332,72 Sumner St.,-71.52074209999999,"Consigli Construction Co., Inc.",1757,MA,-5:00,"72 Sumner St. Milford, MA 1757"
926,4613,2017-01-31,Easton,,42.049132,27 Belmont St.,-71.079729,IBC Corporation,2375,MA,-5:00,"27 Belmont St. Easton, MA 2375"
927,4614,2017-02-03,Woodland,Meek,38.613981,22075 County Road 99,-121.780466,,95695,CA,-8:00,"22075 County Road 99 Woodland, CA 95695"
928,4617,2017-02-01,Chicago,Chicago,41.991126,3800 W. Peterson Ave.,-87.72475399999999,Chicago - FSNA,60659,IL,-6:00,"3800 W. Peterson Ave. Chicago, IL 60659"
929,4618,2017-01-28,Bourne,SED,41.7452079,220 Sandwich Rd.,-70.5784556,SED - Upper Cape Cod Tech - Canopy,2532,MA,-5:00,"220 Sandwich Rd. Bourne, MA 2532"
930,4619,2017-02-03,Gloucester,,42.6186125,53 - 55 Maplewood Ave,-70.6665239,,1930,MA,-5:00,"53 - 55 Maplewood Ave Gloucester, MA 1930"
931,4623,2017-02-06,Needham,,42.290862,460 Hillside Ave.,-71.236502,"Hillside Investment Group, LLC",2492,MA,-5:00,"460 Hillside Ave. Needham, MA 2492"
932,4624,2017-02-08,East falmouth,,41.6088307,120 Bernard E. Saint Jean,-70.6026801,A-1-A Steel and Supply,2536,MA,-5:00,"120 Bernard E. Saint Jean East falmouth, MA 2536"
933,4626,2017-02-08,Marblehead,,42.5107957,21 Tioga Way,-70.85737879999999,Tioga Way LLC - Glover Property Management,1945,MA,-5:00,"21 Tioga Way Marblehead, MA 1945"
934,4627,2017-02-10,Worcester,National,42.2514437,912 Main St.,-71.8203963,National Grid Solar Awning - Sustainability Hub,1610,MA,-5:00,"912 Main St. Worcester, MA 1610"
935,4628,2017-02-01,Randolph,,42.1995077,280 Pond St.,-71.0507435,,2368,MA,-5:00,"280 Pond St. Randolph, MA 2368"
936,4629,2017-02-13,Boston,,42.3663987,25 Harvard Way,-71.12284679999999,HBS - Baker Library,2163,MA,-5:00,"25 Harvard Way Boston, MA 2163"
937,4630,2017-02-09,Woodland,Tremont,38.667565,1002 East Street.,-121.7664328,Tremont Ag,95776,CA,-8:00,"1002 East Street. Woodland, CA 95776"
938,4631,2017-02-10,Milton,,42.2582588,556 Adams Street,-71.0397945,Falconi Properties LLC,2186,MA,-5:00,"556 Adams Street Milton, MA 2186"
939,4632,2017-02-13,Marlborough,123,42.3448558,123 Felton St.,-71.57628989999999,123 Felton SOL LLC,1752,MA,-5:00,"123 Felton St. Marlborough, MA 1752"
940,4633,2016-10-01,Woodland,Meek,38.613981,22075 County Road 99,-121.780466,,95695,CA,-8:00,"22075 County Road 99 Woodland, CA 95695"
941,4634,2017-02-10,Woodland,Heidrick,38.664033,18910 Heidrick Lane,-121.8084737,Heidrick - Tim,95695,CA,-8:00,"18910 Heidrick Lane Woodland, CA 95695"
942,4635,2017-02-11,Gloucester,Loiacano,42.6193749,18 Sargent St.,-70.6638593,Loiacano - 18 Sargent,1930,MA,-5:00,"18 Sargent St. Gloucester, MA 1930"
943,4640,2017-02-14,Haverhill,,42.77811430000001,4 Summer St.,-71.07675100000002,SED - Haverhill City Hall,1830,MA,-5:00,"4 Summer St. Haverhill, MA 1830"
944,4642,2017-02-14,Haverhill,,42.77603310000001,209 Summer St.,-71.0680228,Medical Arts Building LLC,1830,MA,-5:00,"209 Summer St. Haverhill, MA 1830"
945,4644,2017-02-15,Medford,,42.407704,85 Commercial St.,-71.0892393,Accardi Foods,2155,MA,-5:00,"85 Commercial St. Medford, MA 2155"
946,4645,2017-02-15,Allston,,42.347641,1356 Commonwealth Ave.,-71.136236,"Value Store It - Mahopac, LLC",2134,MA,-5:00,"1356 Commonwealth Ave. Allston, MA 2134"
947,4647,2017-02-16,Fitchburg,,42.571385,70 Reingold Ave.,-71.830917,SED - Reingold Elementary School,1420,MA,-5:00,"70 Reingold Ave. Fitchburg, MA 1420"
948,4648,2017-02-16,Boston,,42.3645556,230 Western Ave.,-71.1110881,HBS - Teele Hall,2163,MA,-5:00,"230 Western Ave. Boston, MA 2163"
949,4649,2017-02-17,Easthampton,,42.2855897,39 ONeill St,-72.65583079999999,The October Company - Chemetal,1027,MA,-5:00,"39 ONeill St Easthampton, MA 1027"
950,4650,2017-02-17,Pittsfield,,42.4318105,1548 W. Housatonic St.,-73.3208521,,1201,MA,-5:00,"1548 W. Housatonic St. Pittsfield, MA 1201"
951,4651,2017-02-20,Santa fe springs,Coaster,33.9378773,12928 Sandoval St.,-118.0579443,Coaster Company of America - 12928,90670,CA,-8:00,"12928 Sandoval St. Santa fe springs, CA 90670"
952,4652,2017-02-20,Santa fe springs,Coaster,33.9391861,12909 Sandoval St.,-118.0584931,Coaster Company of America - 12909,90670,CA,-8:00,"12909 Sandoval St. Santa fe springs, CA 90670"
953,4656,2017-02-21,Avon,Strafello,42.132781,20 Strafello Dr.,-71.05929300000003,Strafello Inc.,2322,MA,-5:00,"20 Strafello Dr. Avon, MA 2322"
954,4658,2017-02-01,Orleans,Charles,41.774462,23 O'Connor Rd.,-70.00034699999999,Charles Moore Arena,2653,MA,-5:00,"23 O'Connor Rd. Orleans, MA 2653"
955,4659,2017-02-21,Newton,,42.344321,790 Centre St.,-71.18830600000003,SED - Mount Alvernia High School,2458,MA,-5:00,"790 Centre St. Newton, MA 2458"
956,4660,2017-02-22,Lunenburg,,42.61462,520 Chase Rd.,-71.743626,SED - Lunenburg DPW,1462,MA,-5:00,"520 Chase Rd. Lunenburg, MA 1462"
957,4661,2017-02-10,Waltham,Clarks,42.376585,1265 Main St.,-71.26465300000002,Clarks America,2451,MA,-5:00,"1265 Main St. Waltham, MA 2451"
958,4664,2017-02-21,Worcester,,42.240541,200 Vernon St.,-71.797996,Israel Real Estate,1607,MA,-5:00,"200 Vernon St. Worcester, MA 1607"
959,4665,2017-02-23,Wallingford,53,41.410364,53 Wild Life Dr.,-72.81663,53 Wild Life Drive,6492,CT,-5:00,"53 Wild Life Dr. Wallingford, CT 6492"
960,4675,2017-02-28,Torrington,,41.801965,153 Water St.,-73.12559,Franklin Products,6790,CT,-5:00,"153 Water St. Torrington, CT 6790"
961,4678,2017-02-28,Pleasant hill,Pleasant,38.79211,601 N. Highway 7,-94.262358,Pleasant Hill Animal Clinic,64080,MO,-5:00,"601 N. Highway 7 Pleasant hill, MO 64080"
962,4679,2017-02-08,Lenexa,Cat,38.957714,9421 Pflumm Rd.,-94.742013,Cat Clinic of Johnson County,66215,KS,-6:00,"9421 Pflumm Rd. Lenexa, KS 66215"
963,4680,2017-03-02,Lawrence,SED,42.708042,400 Haverhill St.,-71.17203,SED - LFDCS - 400 Haverhill,1840,MA,-5:00,"400 Haverhill St. Lawrence, MA 1840"
964,4681,2016-11-04,New haven,277_279,41.327038,277-279 Blake St. 2nd Fl.,-72.952632,277-279 Blake Street - Second Floor,6515,CT,-5:00,"277-279 Blake St. 2nd Fl. New haven, CT 6515"
965,4682,2016-11-04,New haven,277_279,41.327038,277-279 Blake St. 3rd Fl.,-72.952632,277-279 Blake Street - Third Floor,6515,CT,-5:00,"277-279 Blake St. 3rd Fl. New haven, CT 6515"
966,4683,2017-03-07,Kansas city,The,39.101156,1000 E. 11th St.,-94.570417,The Hayes Company,64106,MO,-6:00,"1000 E. 11th St. Kansas city, MO 64106"
967,4686,2017-03-06,Gloucester,Loiacano,42.619258,31 Willow St.,-70.664288,Loiacano - 31 Willow,1930,MA,-5:00,"31 Willow St. Gloucester, MA 1930"
968,4688,2017-01-31,Atchison,Mount,39.55220300000001,801 S. 8th St.,-95.124132,Mount St. Scholastica - Dooley Center,66002,KS,-6:00,"801 S. 8th St. Atchison, KS 66002"
969,4689,2017-03-03,Ames,Shaffer_s,42.022058,1712 E. Lincoln Way,-93.590029,Shaffer's Auto Body,50010,IA,-6:00,"1712 E. Lincoln Way Ames, IA 50010"
970,4690,2017-03-09,New haven,Spring,41.293916,126 Spring St. 2nd Floor,-72.93416500000002,Spring St 2nd Floor,6519,CT,-5:00,"126 Spring St. 2nd Floor New haven, CT 6519"
971,4691,2016-09-09,New haven,Spring,41.293916,126 Spring St. 3rd Floor,-72.93416500000002,Spring St 3rd Floor,6511,CT,-5:00,"126 Spring St. 3rd Floor New haven, CT 6511"
972,4693,2017-01-24,Amherst,,42.41297,79 - 81 Sunderland Rd.,-72.531674,"Village Center North Amherst, LLC",1002,MA,-5:00,"79 - 81 Sunderland Rd. Amherst, MA 1002"
973,4697,2017-03-16,New bedford,Friends,41.659574,2301 Purchase St.,-70.935174,Friends Realty Inc.,2746,MA,-5:00,"2301 Purchase St. New bedford, MA 2746"
974,4701,2017-03-17,Woodland,Roth_,38.742175,13500 County Road 100,-121.768,"Roth, John",95776,CA,-8:00,"13500 County Road 100 Woodland, CA 95776"
975,4703,2017-03-22,Woodland,Heidrick,38.748989,12972 County Rd 102,-121.730536,Heidrick - Tooby Ranch,95776,CA,-8:00,"12972 County Rd 102 Woodland, CA 95776"
976,4704,2017-03-21,Woodland,Barrios,38.758921,12465 County Road 98,-121.80638799999998,Barrios Farming,95695,CA,-8:00,"12465 County Road 98 Woodland, CA 95695"
977,4705,2017-03-21,Orland,Erickson,39.710945,6728 Road 24,-122.17155,Erickson - RM,95963,CA,-8:00,"6728 Road 24 Orland, CA 95963"
978,4707,2017-03-20,Hyannis,,41.679745,350 Kidds Hill Rd.,-70.299799,"Davlin Realty, LLC",2601,MA,-5:00,"350 Kidds Hill Rd. Hyannis, MA 2601"
979,4713,2017-03-24,Byfield,,42.75021,1 Elm St.,-70.89669599999998,Governor's Academy - Wilkie Center,1922,MA,-5:00,"1 Elm St. Byfield, MA 1922"
980,4718,2017-03-30,Norton,Norton,41.958668,36 Clapp St.,-71.18087299999998,Norton Solar 2,2766,MA,-5:00,"36 Clapp St. Norton, MA 2766"
981,4720,2017-03-31,Norton,Norton,41.960776,20 Clapp Street,-71.181043,Norton Solar 1,2766,MA,-5:00,"20 Clapp Street Norton, MA 2766"
982,4721,2017-03-30,Weymouth,Gideon,42.189618,293-317 Libbey Industrial Pkwy.,-70.936397,Gideon LLC,2189,MA,-5:00,"293-317 Libbey Industrial Pkwy. Weymouth, MA 2189"
983,4723,2017-04-04,Lincoln hills,Sun,38.868574,1098 Sun City Lane,-121.276591,Sun City LH - Golf,95648,CA,-5:00,"1098 Sun City Lane Lincoln hills, CA 95648"
984,4728,2017-04-04,Lawrence,,42.7087019,10 Railroad St.,-71.17376879999999,SED - LFDCS - 10 Railroad Street,1841,MA,-5:00,"10 Railroad St. Lawrence, MA 1841"
985,4730,2017-03-04,Concordia,Evans,38.994138,401 N. Outer Rd.,-93.56436099999999,Evans Equipment Inc.,64020,MO,-6:00,"401 N. Outer Rd. Concordia, MO 64020"
986,4731,2017-04-07,Norton,Norton,41.9618107,12 Hill St.,-71.14792969999999,Norton Development Inc.,2766,MA,-5:00,"12 Hill St. Norton, MA 2766"
987,4737,2017-04-10,Hadley,Devine,42.3974366,26 Knightly St,-72.5605358,"Devine Farms, Inc.",1035,MA,-5:00,"26 Knightly St Hadley, MA 1035"
988,4739,2017-04-10,Oroville,New,39.4780886,5640 Lincoln Blvd,-121.5484626,New Hope Church,95966,CA,-8:00,"5640 Lincoln Blvd Oroville, CA 95966"
989,4740,2017-04-11,Haverhill,,42.7917451,93 Downing Ave.,-71.0880202,SED - Haverhill - Maintenance Garage,1830,MA,-5:00,"93 Downing Ave. Haverhill, MA 1830"
990,4741,2017-04-12,Bloomington,Bloomington,34.0707658,18026 Valley Blvd.,-117.412458,Bloomington - Phase 2,92316,CA,-8:00,"18026 Valley Blvd. Bloomington, CA 92316"
991,4743,2017-04-12,Williams,Pennebaker,39.178813,4955 Freshwater Rd.,-122.251509,Pennebaker Residence,95987,CA,-8:00,"4955 Freshwater Rd. Williams, CA 95987"
992,4744,2017-04-13,Marysville,Johl,39.28184,11185 Hwy 70,-121.585459,Johl Orchards,95901,CA,-8:00,"11185 Hwy 70 Marysville, CA 95901"
993,4747,2017-04-28,Lunenburg,SED,42.5978065,1079 Massachusetts Ave.,-71.7198002,SED - Lunenburg High School,1462,MA,-5:00,"1079 Massachusetts Ave. Lunenburg, MA 1462"
994,4750,2017-04-17,North andover,RCG,42.7016881,39 High St.,-71.1247392,"RCG North Andover Mills, LLC",1845,MA,-5:00,"39 High St. North andover, MA 1845"
995,4752,2017-04-17,Barre,,42.3761211,441 Wheelwright Rd.,-72.11982909999999,Barre - DPW Building,1005,MA,-5:00,"441 Wheelwright Rd. Barre, MA 1005"
996,4753,,,Horner,0.0,,0.0,,x,,,none
997,4754,2017-03-27,Rio oso,Indian,38.93927,1504 Pacific Ave.,-121.522206,Indian Hills Land Company,95674,CA,-8:00,"1504 Pacific Ave. Rio oso, CA 95674"
998,4760,2017-04-19,Madera,Quad,36.9233467,31003 Avenue 12,-119.9837883,Quad 7 - Phase 2,93638,CA,-8:00,"31003 Avenue 12 Madera, CA 93638"
999,4763,2017-04-26,Winton,Crane,37.4152876,1655 Oakdale Rd.,-120.5196518,Crane - Orchards,95388,CA,-8:00,"1655 Oakdale Rd. Winton, CA 95388"
1000,4764,2017-04-26,Winton,Crane,37.4152876,1655 Oakdale Rd,-120.5196518,Crane - Cattle,95388,CA,-8:00,"1655 Oakdale Rd Winton, CA 95388"
1001,4766,2017-04-20,Pleasant grove,Scheidel,38.840174,1510 W Cattelet Road,-121.562967,Scheidel Ranch - Shop,95668,CA,-8:00,"1510 W Cattelet Road Pleasant grove, CA 95668"
1002,4767,2017-04-20,Pleasant grove,Scheidel,38.840174,1510 Cattlet Road,-121.562967,Scheidel Ranch - Tractor,95668,CA,-8:00,"1510 Cattlet Road Pleasant grove, CA 95668"
1003,4772,2017-04-28,Malden,SED,42.4272261,99 Crystal St.,-71.04632699999999,SED - Malden Catholic High School,2148,MA,-5:00,"99 Crystal St. Malden, MA 2148"
1004,4779,2017-05-11,Yuba city,The,39.1271857,425 Franklin Rd.,-121.6624232,The Muffler Shop,95993,CA,-8:00,"425 Franklin Rd. Yuba city, CA 95993"
1005,4780,2017-04-26,Maxwell,Carvalho_,39.2819188,548 N. California Ave.,-122.1946257,"Carvalho, David",95955,CA,-8:00,"548 N. California Ave. Maxwell, CA 95955"
1006,4790,2017-05-15,Deerfield,Eaglebrook,42.542473,271 Pine Nook Rd,-72.59197,Eaglebrook School - Edward P. Evans Buliding,1342,MA,-5:00,"271 Pine Nook Rd Deerfield, MA 1342"
1007,4791,2017-05-16,Pacific,Jan,38.423771,4180 Doc Sargent Rd.,-90.685852,Jan Phillips Learning Center,63069,MO,-5:00,"4180 Doc Sargent Rd. Pacific, MO 63069"
1008,4792,2017-05-17,Southington,Supreme,41.640986,49 Depaolo Drive,-72.906671,Supreme Forest Products,6489,CT,-5:00,"49 Depaolo Drive Southington, CT 6489"
1009,4793,2017-04-25,Medfield,Medfield,42.1913775,114 North St.,-71.309855,Medfield Public Safety Building,2052,MA,-5:00,"114 North St. Medfield, MA 2052"
1010,4797,2017-05-22,Haverhill,Bradford,42.7935917,,-71.0378909,Bradford Solar Electric Power Plant I,1830,MA,-5:00," Haverhill, MA 1830"
1011,4798,2017-05-22,Haverhill,Bradford,42.7935917,,-71.0378909,Bradford Solar Electric Power Plant II,1830,MA,-5:00," Haverhill, MA 1830"
1012,4799,2017-05-22,Haverhill,Bradford,42.7935917,,-71.0378909,Bradford Solar Electric Power Plant III,1830,MA,-5:00," Haverhill, MA 1830"
1013,4800,2017-05-22,Haverhill,Bradford,42.7935917,,-71.0378909,Bradford Solar Electric Power Plant IV,1830,MA,-5:00," Haverhill, MA 1830"
1014,4801,2017-05-22,Haverhill,Bradford,42.7935917,,-71.0378909,Bradford Solar Electric Power Plant V,1830,MA,-5:00," Haverhill, MA 1830"
1015,4802,2017-05-22,Watsonville,System,36.9730918,512 Casserly Rd.,-121.7401382,"System USA, Inc.",95076,CA,-8:00,"512 Casserly Rd. Watsonville, CA 95076"
1016,4806,2017-05-23,Quincy,Curry,42.24507320000001,370 Copeland Street,-71.03097269999999,Curry Hardware - Quincy,2169,MA,-5:00,"370 Copeland Street Quincy, MA 2169"
1017,4808,2017-05-25,Sherborn,SED,42.2508753,7 Butler St.,-71.366963,SED - Town of Sherborn - CMD Garage,1770,MA,-5:00,"7 Butler St. Sherborn, MA 1770"
1018,4812,2017-05-30,Framingham,,42.3076991,280 Old Connecticut Path,-71.4020129,SED - MetroWest YMCA - Framingham,1701,MA,-5:00,"280 Old Connecticut Path Framingham, MA 1701"
1019,4816,2017-06-01,Hopkinton,Hayden,42.204228,201 Hayden Rowe St.,-71.50700499999999,Hayden Rowe Solar Farm,1748,MA,-5:00,"201 Hayden Rowe St. Hopkinton, MA 1748"
1020,4817,2017-05-31,Manalapan,Millhurst,40.2559222,341 Route 33,-74.38174160000001,Millhurst Solar Project - One,7726,NJ,-5:00,"341 Route 33 Manalapan, NJ 7726"
1021,4818,2017-06-01,Williams,Lux_,39.2153992,5001 Lurline Ave,-122.1874931,"Lux, Mike",95987,CA,-8:00,"5001 Lurline Ave Williams, CA 95987"
1022,4819,2017-06-01,Acampo,M2,38.1875123,2900  E. Peltier Rd,-121.2811864,M2 Wines,95220,CA,-8:00,"2900  E. Peltier Rd Acampo, CA 95220"
1023,4821,,,Millhurst,0.0,,0.0,,x,,,none
1024,4822,2017-06-01,Worcester,,42.27165979999999,338 Plantation St.,-71.768967,Northborough Realty - 338 Plantation,1604,MA,-5:00,"338 Plantation St. Worcester, MA 1604"
1025,4826,2017-06-08,Auburn,,42.1983986,28 Millbury St.,-71.8231957,Quest 28 Millbury LLC - Rabina Properties,1501,MA,-5:00,"28 Millbury St. Auburn, MA 1501"
1026,4827,2017-06-09,Gloucester,,42.6185781,6 Thatcher Rd.,-70.64178629999999,Nor'east Cleaners - Phase 2,1930,MA,-5:00,"6 Thatcher Rd. Gloucester, MA 1930"
1027,4829,2017-06-12,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 1,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1028,4831,2017-06-14,Somerset,SED,41.7418529,625 County St.,-71.1486602,SED - Somerset Berkley Regional High School,2726,MA,-5:00,"625 County St. Somerset, MA 2726"
1029,4832,2017-06-15,Fitchburg,SED,42.57179,615 Rollstone St.,-71.811206,SED - Fitchburg Memorial Middle School,1420,MA,-5:00,"615 Rollstone St. Fitchburg, MA 1420"
