site_id,name,activationDate,line1,city,state,postal,timezone,latitude,longitude,csv_name,size
5176,Pioneer Solar LLC Phase II,2018-02-23,163 Pioneer Dr.,Leominster,MA,1453,-5:00,42.531515,-71.7079361,Pioneer,
5178,Timberline Construction,2018-02-28,300 Pine St.,Canton,MA,2021,-5:00,42.142003,-71.1296,Timberline,
5180,SED - North Middlesex Ashby Elementary,2018-07-01,911 Main St.,Ashby,MA,1431,-5:00,42.6789446,-71.82301890000001,,
5191,"Packsize International, LLC",,3760 W. Smart Pack Way,Salt lake city,UT,84104,-7:00,40.742885799999996,-111.9816256,Packsize,
5223,Toole Management Inc. (Yankee Inn),2018-04-05,461 Pittsfield Rd.,Lenox,MA,1240,-5:00,42.402689,-73.2663248,,
5233,SED - Manchester Essex Regional School District,2018-04-02,36 Lincoln Street,Manchester-by-the-sea,MA,1944,-5:00,42.582066999999995,-70.76624699999999,,
5249,Marathon Elementary School - Hopkinton,2018-04-17,129 Hayden Rowe St.,Hopkinton,MA,1748,-5:00,42.2131146,-71.5143224,Marathon,
5258,JWB Solar LLC,2018-04-24,96 Swampscott Road,Salem,MA,1970,-5:00,42.494057399999996,-70.922724,,
5262,"40 Jones Road Realty, LLC",2018-04-25,40 Jones Rd.,Waltham,MA,2451,-5:00,42.375368200000004,-71.2699026,,
5270,SED - Hopkinton DPW,2018-05-03,83 Wood St.,Hopkinton,MA,1748,-5:00,42.2281535,-71.54257609999999,,
5272,,2018-05-04,13 Tech Circle,Natick,MA,1760,-5:00,42.314744299999994,-71.3353213,,
5273,Stonegate - 83 Speen Street,2018-05-08,83 Speen St.,Natick,MA,1760,-5:00,42.278502200000005,-71.3758881,,
5300,SED - PO PPA - Southeastern Tech Roof,2018-05-14,250 Foundry St.,South easton,MA,2375,-5:00,42.0103895,-71.08131429999999,,
5309,Colonial Nissan,2018-06-06,200 Myers Dr.,Charlottesville,VA,22901,-5:00,38.084906,-78.4731964,Colonial,
5346,Beverly Crossing - 480 Rantoul,2018-07-13,480 Rantoul St.,Beverly,MA,1915,-5:00,42.5561141,-70.88087759999999,,
5352,Summer Classics - Pelham,2018-07-27,3140 Pelham Pkwy.,Pelham,AL,35124,-6:00,33.289083000000005,-86.8137964,Summer,
5369,Lytron Inc.,2018-08-01,55 Dragon Ct.,Woburn,MA,1801,-5:00,42.5133572,-71.1286979,Lytron,
5371,"Blackstone River Road Solar, LLC (GFI)",2018-09-11,150 Blackstone River Rd.,Worcester,MA,1607,-5:00,42.22626629999999,-71.78905920000001,,
5380,Rockett Solar,2018-09-10,0 Wing Ln.,Acushnet,MA,2743,-5:00,41.680939,-70.89642099999999,Rockett,
5405,,2018-11-01,184 Riverview Ave.,Waltham,MA,2453,-5:00,42.35924179999999,-71.2444515,R_W_,
5410,Daniels Run Peace Church,2018-10-29,3729 Old Lee Hwy.,Fairfax,VA,22030,-5:00,38.8512015,-77.2979558,Daniels,
5434,New York State Veterans Home,2019-01-06,4207 State Highway 220,Oxford,NY,13830,-5:00,42.4497797,-75.57699040000001,New,
5440,SED - Tyngsboro High School,,36 Norris Rd,Tyngsborough,MA,1879,-5:00,42.6975292,-71.4082286,,
5449,,2018-12-04,12653 Osborne St,Pacoma,CA,91331,-8:00,34.2598054,-118.4119289,M_D,
5483,CRD Metalworks - 2,2019-01-03,118 River Road,Leeds,MA,1053,-5:00,42.3587303,-72.70152390000001,CRD,
5487,Naksh Hospitality LLC - Fairfield Inn Manchester,2019-01-08,860 S. Porter St,Manchester,NH,3103,-5:00,42.9591278,-71.4348065,,
5494,TriPyramid Structures Inc,2019-01-02,59 Powers Rd,Westford,MA,1886,-5:00,42.545171100000005,-71.438749,TriPyramid,
5495,SED - PBD Events,2019-01-14,61 Strafello Rd,Avon,MA,2322,-5:00,42.1320501,-71.0622195,SED,
5497,Kane Self Storage,,55 Maple St,Marlborough,MA,1752,-5:00,42.3453027,-71.54425129999998,,
5511,The Tannery Marketplace,2019-01-30,75 Water St.,Newburyport,MA,1950,-5:00,42.810817799999995,-70.865461,The,
5520,"Sign Design, Inc.",2019-02-04,170 Liberty Street,Brockton,MA,2301,-5:00,42.0533646,-71.05971240000001,Sign,
5541,SED RI - Bristol Animal Shelter,2019-11-04,6 Minturn Farm Rd,Bristol,RI,2809,-5:00,41.677513,-71.25665500000001,,
5543,Bristol Fire and Rescue,2019-06-11,4 Anawamscutt Ave,Bristol,RI,2809,-5:00,41.686608,-71.260594,,
5544,Bristol Quinta Gamelin Center,2019-06-11,101 Asylum Rd,Bristol,RI,2809,-5:00,41.6866019,-71.2914436,,
5558,GTI-443 Albany(580 Harrison Ave),2019-04-03,443 Albany St/580 Harrison Ave,Boston,MA,2118,-5:00,42.340388700000005,-71.06524509999998,,
5559,STONEGATE- 79 ARLINGTON ST FRAMINGHAM,2019-04-01,79 ARLINGTON STREET,Framingham,MA,1702,-5:00,42.273224799999994,-71.4168098,,
5561,100 Bomont Pl,2019-04-09,100 Bomont Place,Totwa,NJ,7512,-5:00,40.8961984,-74.2192165,,
5569,SED PPA - Wachusett Reg Naquag School,2019-05-23,285 Main Street,Rutland,MA,1543,-5:00,42.374192799999996,-71.9570835,,
5570,SED - Salem State-Gassett Fitness Center,2019-04-03,225A Canal Street,Salem,MA,1970,-5:00,42.505301,-70.894702,,
5571,728 E 136th St,2019-04-02,728 E 136th St,Bronx,NY,10454,-5:00,40.8028556,-73.9125593,,
5579,City of La Porte Indiana WWTP,2019-08-06,2101 Boyd Blvd,La porte,IN,46350,-6:00,41.585923,-86.688946,City,
5581,,2019-05-10,325 Hancock Ave,Bridgeport,CT,6605,-5:00,41.16535579999999,-73.2111975,O_G,
5582,Efird #25,2019-05-13,20146 S Elm Ave,Riverdale,CA,93656,-8:00,36.447705299999996,-119.79821670000001,Efird,
5593,SED - 9 Ashland Apartments,,9 Cirrus Drive,Ashland,MA,1721,-5:00,42.258486,-71.483749,SED,
5604,SED Wachusett Reg Glenwood Elementary,2019-01-01,65 Glenwood Road,Rutland,MA,1543,-5:00,42.3892409,-71.94430200000001,,
5616,Tipton Solar Park #1,2019-06-06,3836 SR 28 West,Tipton,IN,46072,-5:00,40.2838928,-85.9421521,Tipton,
5617,Tipton Solar Park #2,2019-06-06,3836 SR 28 West,Tipton,IN,46072,-5:00,40.2838928,-85.9421521,Tipton,
5618,Tipton Solar Park #3,2019-06-06,3836 SR 28 West,Tipton,IN,46072,-5:00,40.2838928,-85.9421521,Tipton,
5622,,2019-06-20,900 South Main Street,Torrington,CT,6790,-5:00,41.7782918,-73.11942420000001,O_G_Torrington,
5624,175 Ward Hill,2019-06-03,175 Ward Hill,Haverhill,MA,1835,-5:00,42.7602416,-71.11717420000001,175,
5626,1 Emerson Street,2019-06-11,1 Emerson Street,Mendon,MA,1756,-5:00,42.1041429,-71.5574195,1,
5627,"Ralco Industries, Inc",2019-06-26,84 Fairmount St,Woonsocket,RI,2895,-5:00,42.002756,-71.521698,Ralco,
5629,Jack Efird #35,2019-07-03,2671 S Cherry Ave,Fresno,CA,93706,-8:00,36.704662,-119.78110600000001,Jack,
5630,Tipton Solar Park #4,2019-06-06,3836 SR 28 West,Tipton,IN,46072,-5:00,40.2838928,-85.9421521,Tipton,
5631,Tipton Solar Park #5,2019-06-06,3836 SR 28 West,Tipton,IN,46072,-5:00,40.2838928,-85.9421521,Tipton,
5635,SED - CCRTA Hyannis Canopy,2019-07-17,215 Iyannough Road,Hyannis,MA,2601,-5:00,41.660654799999996,-70.2776666,SED,
5637,Rosenfeld - Cultivation Facility,2019-07-20,2 Marc Road,Medway,MA,2053,-5:00,42.1590326,-71.395227,Rosenfeld,
5657,,,,,,,,,,Volcano_Solar__LLC,
5665,Manchaug Mills Inc,2019-09-11,9 Main Street,Sutton,MA,1590,-5:00,42.0930703,-71.74606419999999,Manchaug,
5680,SUNITA L. WILLIAMS ELEMENTARY SCHOOL,2019-10-10,585 CENTRAL AVENUE,Needham,MA,2494,-5:00,42.299392600000004,-71.2470405,SUNITA,
5700,,,,,,,,,,Tickle,
5702,"Thomas Creek Solar, LLC - A",2019-12-09,32-893 S HWY 213,Molalla,OR,97038,-8:00,45.1316,-122.621857,Thomas,
5703,,,,,,,,,,Thomas_Creek_Solar__LLC,
5709,Town of Dedham - Middleschool,2019-12-12,70 Whiting Ave,Dedham,MA,2026,-5:00,42.2443828,-71.1662705,,
5744,SED Tufts University - Gantcher Center,2020-01-27,161 College Ave,Medford,MA,2155,-5:00,42.4090902,-71.1154068,SED,
